Prospect ID,Lead Source,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Tags,Lead Quality,Lead Profile,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score
e1bce895-94ee-4a63-bb05-4b0627ee9092,Google,0,5,58,5,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,13,18
f11eba6e-f398-4dd1-9e6a-1f52b1df22f8,Google,0,6,90,2,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Select,02.Medium,02.Medium,14,15
f4c0bf69-e037-416a-b989-d28576a50ba3,Organic Search,1,7,950,2.33,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,02.Medium,15,16
48d600e0-35b9-430d-b699-8d21e503d4c3,Direct Traffic,0,4,3,4,Olark Chat Conversation,India,International Business,Other,Unemployed,Better Career Prospects,Interested  in full time MBA,Not Sure,Select,02.Medium,02.Medium,15,16
d4dd872b-14e7-4e2e-81ad-52e62ef19ce3,Direct Traffic,1,7,901,7,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,01.High,01.High,16,20
360558c9-5f2d-4244-8984-a4b5c34bfcf9,Google,0,7,1939,2.33,Email Opened,India,Media and Advertising,Online Search,Unemployed,Better Career Prospects,Busy,Not Sure,Select,02.Medium,01.High,13,17
ea031f99-d52d-44eb-8241-bfed82c893b2,Google,0,3,199,1.5,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,Diploma holder (Not Eligible),Low in Relevance,Potential Lead,03.Low,01.High,10,17
b852d04d-932a-4afd-8ab6-5be1b22ca1cf,Organic Search,1,21,1113,2.63,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Select,02.Medium,01.High,15,18
89d928e8-5f20-41dd-8f28-6dae88ceed31,Referral Sites,1,5,1216,2.5,Email Opened,Bahrain,International Business,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,15,15
ea8cff4f-7ddb-4d66-bb10-8b71027539ef,Google,1,4,1226,4,Email Opened,India,Finance Management,Social Media,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,02.Medium,01.High,13,20
2980f6dc-bde8-4f6b-baa9-8644dc0de0a5,Organic Search,1,4,1378,4,Had a Phone Conversation,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,14,17
2cb43f59-8a5f-4204-adea-70530bdcf878,Referral Sites,0,10,66,10,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Select,02.Medium,02.Medium,14,13
04c37c47-dc04-4b96-9bdf-8fd044a8acc5,Google,1,6,274,2,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,15,18
23911ee3-0be8-4985-9ef6-a372791eecf0,Google,0,15,753,15,Unreachable,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,01.High,14,18
b3b2c6e7-2a26-412b-a091-888aaeb2997a,Google,1,9,1289,2.25,Email Opened,India,IT Projects Management,Select,Working Professional,Better Career Prospects,Closed by Horizzon,High in Relevance,Potential Lead,02.Medium,01.High,15,17
06feb89a-fb00-48b2-9ee8-71e69ec328fd,Google,1,5,472,5,Had a Phone Conversation,India,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,14,18
0481b169-304f-4814-85bf-65af5688b954,Direct Traffic,1,4,1354,4,Unsubscribed,India,Business Administration,Multiple Sources,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,14,18
635caffb-d1fe-4a3f-9882-7ef45a8c8c14,Organic Search,1,5,1102,5,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Select,02.Medium,01.High,14,18
f4f94e42-16f3-47b5-946a-11b7909421f0,Google,0,2,1268,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,03.Low,02.Medium,12,15
c701c0d5-c497-4346-a5ca-a69be1dbe9ec,Organic Search,1,5,1354,2.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,14,15
2ee8433e-85ff-4179-9b49-4002a5d0d842,Referral Sites,1,3,1561,1.5,Had a Phone Conversation,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,13,13
bbfb5e1a-886f-4a84-b5f3-fd63d3e52445,Google,1,10,1128,1.43,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,01.High,15,20
cd34872c-0078-4b7b-809a-309bd99c6603,Organic Search,1,4,1341,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Worst,Select,02.Medium,02.Medium,15,15
7cb89209-b105-4858-8126-08d27c4b33d5,Organic Search,0,2,250,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,02.Medium,13,15
5390c5fe-b12c-4f6e-ae92-908672abb0a1,Direct Traffic,0,2,402,2,Unsubscribed,United States,Media and Advertising,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,03.Low,02.Medium,12,15
79726e87-c950-4b81-b423-78d62171b9ee,Referral Sites,0,1,235,1,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,14,13
6502a725-3dad-4693-a5ae-8c36801fb3f4,Organic Search,0,6,125,3,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,02.Medium,02.Medium,13,15
5f1d08c3-186f-43dd-9eec-e50cedda41cf,Organic Search,0,2,236,2,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,14,15
86b1826e-b891-42f6-b345-8399a4d85a43,Referral Sites,0,9,110,9,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,02.Medium,02.Medium,14,13
e1682465-4844-469c-a422-56fa3391dc72,Organic Search,0,7,265,3.5,Email Bounced,India,Select,Select,Unemployed,Better Career Prospects,number not provided,Might be,Select,03.Low,02.Medium,12,15
ea240e4c-331b-4c80-b241-6664161126a8,Google,0,7,109,7,Email Opened,India,Marketing Management,Other,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,01.High,13,18
7fd75aea-71f1-43b2-86e3-ff38ab9f8ed6,Google,0,2,339,2,Unreachable,India,Media and Advertising,Word Of Mouth,Unemployed,Better Career Prospects,switched off,Not Sure,Select,02.Medium,02.Medium,13,15
0a8a1065-09bb-4f40-8286-c614c4f63daf,Direct Traffic,0,3,211,3,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,02.Medium,01.High,14,18
8a850005-f951-4164-8671-70281f39b698,Direct Traffic,1,2,703,2,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,01.High,13,18
a3a534b4-6c28-4c22-85cf-83786af71fa1,Referral Sites,0,11,366,3.67,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Low in Relevance,Potential Lead,02.Medium,02.Medium,15,15
066bce44-12bd-4dfb-b69e-4294b6080d9f,Organic Search,0,5,106,5,Unreachable,United Kingdom,Travel and Tourism,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,13,16
19a4a1ae-3250-4758-aa69-30009d13c3d0,Google,1,2,1099,2,SMS Sent,India,Select,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,14,18
c9438200-1510-4bfa-9654-659dad071a10,Organic Search,0,11,220,11,Page Visited on Website,India,Operations Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,01.High,02.Medium,16,15
eae23d93-8dfe-4ba0-bf50-21fcd02a3237,Google,1,8,235,8,Email Opened,India,Marketing Management,Other,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,02.Medium,01.High,15,20
fb1ea0fb-5340-4565-9d50-df30d828447c,Organic Search,0,7,463,3.5,Unreachable,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,02.Medium,13,15
48ef69a5-c666-4e43-932f-2ca404e5252d,Direct Traffic,0,2,398,2,Email Opened,Qatar,Human Resource Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,14,16
7e715ad4-a78e-40b6-a917-b435dfc5b4c2,Organic Search,0,3,623,3,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Select,02.Medium,02.Medium,14,15
a9e70d47-d58d-4e94-959d-9cf4e3635b71,Google,0,4,281,4,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,01.High,14,18
3f78a489-a8f9-43d7-b169-2b35c318f338,Direct Traffic,0,3,46,3,Email Link Clicked,India,Finance Management,Select,Unemployed,Better Career Prospects,Already a student,Not Sure,Select,01.High,01.High,16,18
fe7f9c4b-8501-4c6e-ac5d-9f4152249d19,Google,1,9,1468,9,Page Visited on Website,India,E-Business,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,01.High,01.High,16,20
795d9313-67ba-4de3-9a62-40d2179b5077,Organic Search,0,5,615,2.5,Email Bounced,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,Not doing further education,Not Sure,Select,02.Medium,02.Medium,15,13
073fb427-f92a-4c5f-b421-bf7ffbd767d8,Direct Traffic,1,2,107,2,Email Opened,India,E-Business,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,01.High,15,18
7833ba89-7ab2-45ce-b982-2a9bc398aea3,Google,0,5,663,5,Unreachable,Australia,Operations Management,Word Of Mouth,Unemployed,Better Career Prospects,switched off,Might be,Select,02.Medium,01.High,14,18
4db44a30-2fd7-4029-8c9e-866dbf9eaef4,Organic Search,0,3,185,3,Converted to Lead,India,Marketing Management,Select,Unemployed,Better Career Prospects,Interested in other courses,Might be,Other Leads,02.Medium,02.Medium,14,14
4d0b7d91-cdcc-42e6-9595-9c5e1fbdf55f,Google,1,4,1357,4,SMS Sent,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,15,14
2bd46918-b606-476d-aac7-f4d4e5708802,Google,0,3,1412,3,SMS Sent,India,Finance Management,Advertisements,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,14,18
d7097804-22b1-4869-97f1-49eff52c2888,Google,1,4,746,4,Email Opened,India,Human Resource Management,Student of SomeSchool,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Lateral Student,02.Medium,01.High,15,19
bdd6b101-7d26-4152-ac93-5296dd592306,Google,1,3,267,3,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,15,17
f96e32ee-20e7-41c3-8b6c-42b1edf685d3,Organic Search,1,5,1250,5,Email Opened,India,E-COMMERCE,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,15,13
549f44ca-7d3d-42ee-9868-cf00b86265af,Direct Traffic,0,2,2,2,Form Submitted on Website,India,Healthcare Management,Word Of Mouth,Unemployed,Better Career Prospects,Interested in other courses,Low in Relevance,Select,03.Low,02.Medium,12,15
1e515b45-a44a-42a5-8957-804583656d1d,Direct Traffic,0,2,183,2,SMS Sent,Ghana,Human Resource Management,Select,Unemployed,Better Career Prospects,Already a student,Not Sure,Select,01.High,02.Medium,16,16
f8818666-4b2a-4ef6-903a-97676076137e,Organic Search,0,3,677,1.5,Email Opened,India,Select,Select,Student,Better Career Prospects,Already a student,Not Sure,Student of SomeSchool,02.Medium,02.Medium,15,14
d4267185-919c-425b-93c1-063aaa8873e0,Direct Traffic,1,5,1491,2.5,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,High in Relevance,Dual Specialization Student,02.Medium,01.High,15,18
1ea9d6f6-28d7-4708-8f26-fb81a0261448,Google,0,4,825,4,Email Opened,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,13,18
3630421e-e43e-439d-acd1-3eb890b77791,Google,0,3,110,3,SMS Sent,India,Marketing Management,Advertisements,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,01.High,14,18
3a093550-a5ce-43e5-bd6c-2496a4f943bb,Direct Traffic,1,4,1385,4,Email Opened,Singapore,Supply Chain Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,14,17
547d174e-fc4f-4015-9eaf-738f6905d260,Direct Traffic,0,4,439,4,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,02.Medium,14,13
0f7f4062-a574-4390-8ee1-790bba34003e,Google,1,4,913,1.33,Email Opened,United States,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,02.Medium,02.Medium,14,16
9dd206e6-411d-4bc6-a949-5b50181e9976,Organic Search,0,4,92,2,Email Link Clicked,India,Finance Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,14,18
14190324-cbde-4fa9-86e6-b78f5c9cbf9b,Direct Traffic,0,2,1429,2,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,13,18
5c2cedc4-9e82-476a-88ca-c0c2b7a7964f,Organic Search,0,11,127,3.67,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,13,16
6fcb3881-c986-4490-8f05-4526dbb868cb,Google,0,5,362,5,Unreachable,India,Business Administration,Other,Unemployed,Better Career Prospects,Ringing,Might be,Select,03.Low,01.High,12,18
66e19c86-7070-49e1-acd3-0d2df1be3643,Google,0,3,1132,3,Unreachable,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,01.High,13,17
faae7fe3-00b2-4124-b47a-6c1b17e99f76,Organic Search,0,3,232,3,Unreachable,India,Select,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,03.Low,02.Medium,12,15
7d95c5a0-8f74-4cc4-8bcd-9d2519c561fd,Organic Search,1,3,829,3,Email Opened,India,Media and Advertising,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,14,17
248b41d6-cf6c-49aa-8983-a110f8033b08,Google,0,8,717,2.67,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Lost to EINS,Low in Relevance,Select,03.Low,02.Medium,10,15
b229fdc2-6869-4fc0-b5aa-5944455d64b9,Google,1,3,1208,3,Olark Chat Conversation,India,Select,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,15,18
8f12e9b9-1056-4815-817c-6bc802f0d356,Organic Search,0,7,133,3.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,switched off,Might be,Select,02.Medium,02.Medium,13,15
715d0d1a-a2df-40da-83f6-790f33c5c762,Organic Search,0,2,151,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Other Leads,02.Medium,02.Medium,13,14
a1859e22-5e1b-43f2-804e-34ff5353e9a0,Direct Traffic,0,3,308,1.5,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Graduation in progress,High in Relevance,Potential Lead,03.Low,01.High,10,19
67c9ecd9-0429-4b90-8d42-53d27e217ac7,Google,1,3,1712,3,Form Submitted on Website,India,Human Resource Management,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,01.High,14,17
000104b9-23e4-4ddc-8caa-8629fe8ad7f4,Organic Search,1,9,1125,9,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,15,15
c6b11191-4aec-482d-80c9-b7e656d3faa0,Organic Search,1,13,373,6.5,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,01.High,02.Medium,17,13
48e3c83d-04cc-4ee9-b10c-31e4791b9496,Organic Search,1,6,1779,6,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,02.Medium,02.Medium,15,16
b4066145-fe5f-4816-b640-797f3fc852f3,Olark Chat,1,5,1387,1.67,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,01.High,14,17
7c519ed2-5d80-4d7b-a095-52f5b09af6fc,Referral Sites,0,3,1641,3,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Select,02.Medium,02.Medium,14,13
